9668:49080,73450,116667,6539,19439,110361,26934,18451,94719,94041
9680:58,654,616,302,861,650,17,29,15,542
9685:107467,75235,56303,32001,89274,53139,51399,39108,85345,79453
9693:37764,48481,8002,121045,120552,61,654,616,65,542
9694:51282,50984,49818,65941,45981,45369,44460,77953,37088,34269
9696:31527,75758,1894,86425,88349,90419,90884,52535,47696,97943
9711:36868,88297,36887,6432,6720,97047,86488,84537,50506,39875
9722:63472,113462,105348,45271,80399,8651,63164,68366,58694,54131
9727:39860,50463,58835,68947,41064,49652,67350,38713,46178,77905
9742:7003,47435,8783,684,10692,28389,33648,45390,97502,5357
9745:654,58,542,17,84,15,101,861,518,554
9752:118861,118285,112482,112275,107315,102666,102504,102319,101071,91168
9753:4420,1119,6945,4299,1195,10511,12133,109,9717,14370
9755:654,58,29,616,542,6,162,861,15,17
9757:45321,48361,59623,23599,9682,103016,64665,65787,69216,66320
9786:302,654,84,58,616,37931,38415,86895,103907,110731
9808:8154,94324,98334,402,29994,75917,38216,23910,20494,42212
9810:1122,1406,33720,33683,9448,89721,30223,42628,44653,44916
9812:302,58,84,29,616,1102,354,101,301,138
9813:44797,33619,55244,9212,104306,52871,91071,1987,103,36504
9818:17,302,654,76,616,58,8,866,84,29
9820:72022,12988,85617,105761,49696,84183,52411,73711,26655,4268
9824:58560,34200,56001,3187,68623,72140,19810,26548,73099,82739
9827:245,85464,89367,91162,71168,42746,85938,94039,7102,69480
9831:25393,39242,2402,11859,70892,94334,101289,15604,86341,109332
9834:83386,616,542,55562,17,50946,75359,60987,6793,654
9837:654,616,29,6,1102,17,861,289,162,23654
9839:87243,81802,60445,93627,55470,48497,94567,63687,105493,11565
9840:10365,30489,35154,40107,71315,10248,4256,54886,60127,28705
9864:56980,75277,43176,44157,73060,58377,15391,79040,6174,89566
9879:1945,50041,15584,19488,19557,92966,76686,94368,95557,98624
9890:58,654,302,861,542,15,29,1196,162,84
9891:654,8,58,29,616,354,518,138,6,736
9892:75268,93411,79285,70872,45541,12165,37528,59900,15124,2867
9896:1827,8536,9490,2824,3434,25783,5108,33639,9217,43335
9899:77614,38420,48249,866,93690,99419,71072,109454,16946,114141
9900:64366,58351,59293,62864,67900,616,88757,38979,50439,654
9911:7744,53026,52939,34320,33132,8924,11951,37065,78580,76919
9926:58,302,84,654,8,29,61,15,6,101
9927:61,518,1511,32,6,1102,4904,138,650,162
9929:616,8,302,84,542,58,62,654,29,15
9944:44984,56364,49920,83954,93019,76786,14201,21718,113412,36269
9945:37510,39323,27793,62879,4879,119451,12808,6941,109813,26026
9946:10503,81699,32648,27291,8454,14508,10404,33562,21963,48208
9961:119109,63691,22632,18536,2178,63653,58740,28581,84292,19621
9984:29024,69454,71844,49783,97382,97349,46921,42912,74617,96683
10030:616,15,654,302,542,518,32,101,861,289
10040:19813,65573,67245,80229,57597,23835,51198,27967,168,801
10050:6905,69907,70937,71947,67291,49796,46547,120531,23546,39992
10051:35144,56594,44311,47568,50727,30396,11533,73386,30382,28946
10073:115125,89424,52,22279,46496,52095,60785,19328,33073,909
10078:17,302,654,76,616,58,8,866,84,29
10082:4889,1397,2696,8640,2403,2510,2714,1827,4656,14268
10084:3068,52056,91352,10662,29721,76833,104526,1295,301,2579
10086:10648,6654,25471,34443,42106,7933,15106,28387,18942,7925
10088:50278,29421,25177,89716,72127,69013,17718,22059,117966,16501
10090:890,70959,8897,113437,33321,53895,22498,74865,42640,56166
10110:95965,67471,302,654,616,542,58,861,4802,6
10111:61100,72930,46937,73175,61348,112114,6251,87750,38043,28336
10115:17975,90845,90409,88489,88213,87749,85310,82636,81218,78677
10117:37957,38176,65507,81951,88081,106261,106630,1086,53028,22942
10130:21744,91467,88928,86379,80765,1492,74480,70077,66571,66282
10132:72927,69459,69073,68674,65772,62111,59147,56117,54123,48897
10133:105339,98585,85958,83232,76452,71660,63922,55661,50129,47644
10136:9722,29021,12532,45496,49884,16296,15693,70441,39672,37959
10140:12484,27583,26316,31373,22642,27391,41389,45346,50775,74005
10148:984,801,1400,5480,8860,3882,5488,3709,7180,719
10155:60932,59175,61365,48470,3894,36078,31859,122104,9539,89089
10156:115131,106007,46013,19934,21878,28825,38219,58978,60363,69087
10194:58600,49502,79973,115087,122171,116680,17615,28298,8,23432
10196:15,616,58,542,322,302,861,354,3931,518
10200:2403,1524,3506,970,8536,2824,9490,3434,25783,9217
10210:78608,24919,13388,44660,25499,25978,17198,37386,9629,3180
10233:18156,100785,89230,72000,61466,20466,116980,122636,16025,72786
10235:40831,42203,54356,32965,60256,64639,100832,71422,11847,84220
10236:65107,33195,115745,102580,98423,92484,2377,49842,121642,115685
10237:8,17,518,101,58,616,654,302,354,902
10249:122743,121462,117030,109476,100053,97706,89489,59071,41436,5256
10254:118482,103679,101107,91063,43998,26395,34170,86600,37231,5082
10267:354,29,518,616,8,736,101,650,1187,289
10275:30808,112997,108124,35670,104144,27309,33247,35990,93727,41691
10276:616,861,58,654,302,542,1196,61,650,15
10279:41166,5703,42165,101753,24075,15748,48611,50451,13430,7381
10302:12409,24826,102977,101520,28376,58,616,84,1102,354
10303:76972,22218,89570,82899,81394,79317,72745,72700,71083,69373
10304:119303,117138,112368,97569,78343,67506,65881,57881,55422,45312
10306:616,15,654,364,1511,861,554,32,518,4904
10313:33438,36714,79194,58581,34233,13976,28920,52627,12237,62641
10317:302,654,84,58,1102,354,616,29,8,301
10335:86264,32315,6500,30916,122178,121675,117869,116197,122201,110579
10339:654,616,518,58,542,15,29,101,861,354
10342:616,654,518,302,15,554,861,61,101,1511
10346:51326,119814,104057,97964,68201,57981,38501,37983,9411,8843
10359:654,302,58,78367,285,616,84,12075,54412,93214
10364:21486,41773,32678,19090,28645,2530,3474,6643,20915,24408
10366:58,15,654,61,861,1511,902,84,364,6
10371:53016,22555,29384,61381,117814,16456,65088,83367,110820,40198
10377:48,101,12067,48423,554,39599,104552,97665,96919,93088
10378:97626,18935,8860,2153,463,168,17,302,654,76
10387:53812,48539,17,302,654,76,616,58,8,866
10388:120948,45160,28945,5053,38454,616,66271,11358,102762,37628
10392:17,302,654,76,616,58,8,866,84,29
10408:10541,840,14793,5111,5627,33763,27094,27070,3370,13995
10420:82005,9585,100323,20899,110596,3716,99163,24210,58,16357
10427:9608,96054,45848,14569,57630,7040,74093,84465,116640,104946
10439:84,29,8,518,289,101,354,6,861,650
10445:518,84,1102,5998,616,17,101,302,902,787
10454:6789,646,124,31015,94440,36332,4296,7660,23625,12759
10471:11209,56243,33999,654,302,17,8,58,616,10898
10478:76451,94613,43830,58,302,616,96223,56971,14743,116391
10479:70299,68370,76342,75860,75049,74558,72892,71342,70641,69254
10480:542,58,654,302,554,101,861,17,15,518
10488:654,302,616,58,518,289,15,84,101,1102
10502:53201,11241,58923,22678,28760,110086,38702,42323,41101,82998
10513:43626,67618,35195,34398,77247,57610,12448,82588,64024,50340
10523:13881,46713,96479,112533,33285,15199,8705,91069,48084,61306
10543:30089,33573,33796,41257,41867,44477,44607,45460,52850,54675
10554:17,302,654,76,616,58,8,866,84,29
10563:899,6450,4420,1119,84,10511,4299,6945,2935,8
10564:58,616,654,302,354,24942,52851,27837,56779,66834
10570:58,616,29,17,6,15,84,542,861,239
10573:17,302,654,76,616,58,8,866,84,29
10580:42669,83134,78678,74188,74287,16906,78018,75940,76398,73216
10636:39700,49612,654,302,616,84,354,29,1102,289
10655:35566,75970,81528,84885,13468,9890,9482,657,59534,58832
10691:8658,10490,16707,25163,30235,1573,19996,12814,39296,42681
10693:654,302,17,861,84,29,289,518,101,1102
10698:302,58,654,861,37309,29,1196,650,107592,1102
10707:17,302,654,76,616,58,8,866,84,29
10710:58,616,650,8,518,289,6,542,101,70
10726:69494,22655,103120,105984,96121,75513,56108,55872,13570,33807
10747:17,302,654,76,616,58,8,866,84,29
10758:23329,1606,4364,12776,17042,104955,18290,46861,8110,62683
10770:34578,32998,53722,36486,50284,76058,71013,4625,2543,56891
10779:17,302,654,76,616,58,8,866,84,29
10794:616,15583,394,861,2158,58,10785,302,654,1393
10801:76326,103715,4796,80636,69859,12383,70371,17749,20238,69894
10807:45190,18341,12880,40618,35930,55013,79951,83093,84754,97270
10820:5245,48277,36039,102055,48286,52547,96651,45368,64104,66760
10842:17,302,654,76,616,58,8,866,84,29
10843:15,61,73288,46588,302,58,654,105837,542,518
10844:16053,72247,71363,65941,54951,51282,50984,25148,49818,45981
10845:10770,61664,40137,57773,62845,42944,33155,13667,69395,75234
10854:78928,54897,51617,13566,51729,39078,52282,37690,53706,89080
10858:13633,73597,73603,79985,111116,12653,14274,57082,110121,109633
10871:45,10640,1693,7487,7545,1511,8695,409,90894,90173
10892:122571,116891,105255,102499,101691,96284,95786,92473,87486,83457
10905:17,302,654,76,616,58,8,866,84,29
10908:101446,518,44888,90699,66730,92541,46425,95736,37279,100563
10913:12869,22926,20118,12306,47214,81383,99231,58232,16096,6155
10920:616,1511,518,61,103,58,654,101,18546,902
10955:48,1187,66904,66903,25870,24930,64684,62436,55578,54733
10956:84,518,302,1102,96822,25923,654,616,58,17453
10968:616,766,861,483,542,1231,1511,1614,4904,364
10991:89977,115140,115265,52934,36478,82681,87186,14997,57956,52433
10999:654,616,542,17,58,15,6,554,861,518
11000:17025,41813,26109,15535,22597,66957,8511,37567,24527,550
11022:69914,68654,90620,29519,7057,26542,105961,616,10045,92803
11034:654,58,17,861,1196,29,518,84,15,8
11037:36783,32127,84752,10883,4625,35717,37440,20039,1011,18195
11047:36860,39388,39502,122392,106732,102491,39954,20353,52077,1853
11055:17,302,654,76,616,58,8,866,84,29
11099:542,61,944,616,58,654,1140,861,859,1424
11105:1187,518,899,8,654,302,616,48,4420,107967
11110:70705,10016,35966,29574,71592,8571,86076,81887,81370,69065
11118:109364,43864,32331,19050,95747,78463,71023,26000,15116,82688
11132:189,6609,95151,10780,77156,106759,110315,122099,116978,69651
11134:7620,780,731,17403,62168,12227,140,7305,931,5767
11135:518,616,103,15,364,402,787,999,289,654
11149:302,654,518,616,8,58,354,6,650,289
11150:60463,52382,56984,57446,59244,60852,61768,63487,66007,66741
11193:49767,55347,50172,44631,43285,66296,68299,29400,27516,24910
11211:113372,102446,17555,18883,61623,51887,113297,104658,78027,71379
11222:50516,96442,50369,19544,31638,57842,72197,98031,56578,51493
11228:1256,23373,441,29311,81373,9055,4513,87273,19794,46530
11240:17,302,654,76,616,58,8,866,84,29
11259:17,302,654,76,616,58,8,866,84,29
11264:42799,66472,654,55883,87227,58,616,29,61802,71655
11273:616,58,84,1102,101,15,289,29,6,736
11278:16105,23999,26050,27517,29858,36373,37039,39104,39861,47549
11279:118856,19000,13926,35846,113529,52989,2405,30455,58982,117570
11280:17,302,654,76,616,58,8,866,84,29
11287:654,616,302,8,1102,518,58,101,861,138
11332:31188,108417,103220,100792,98337,85124,82043,65242,55777,103201
11360:17,302,654,76,616,58,8,866,84,29
11363:47644,55661,63922,5812,70,354,88916,87919,86001,78186
11378:30348,90982,3357,104152,52281,33003,108452,109124,110099,86734
11388:4267,34115,43418,23839,51943,63461,104378,118729,36303,115395
11394:756,41945,80385,16927,5761,23035,112040,8968,50266,14156
11404:616,58,654,861,542,1196,302,322,17,76
11414:18319,110690,68335,61872,55798,4910,16572,90387,13877,74687
11418:984,11859,1527,8860,1400,3882,22395,25393,12990,1352
11419:302,654,58,616,29,650,7040,45848,14569,57630
11426:112723,5970,88420,86995,34214,101693,108577,7214,49961,25915
11427:4575,23528,26342,71599,40558,45095,12332,3477,25910,75530
11428:4847,1963,354,17,3855,654,58395,57830,57025,56950
11431:17,302,654,76,616,58,8,866,84,29
11437:65769,50964,18875,64518,87835,5461,100105,76518,64919,61404
11439:36819,8243,10522,34230,43356,44418,44655,69472,98753,103064
11444:57228,68630,101442,60808,31898,40515,53811,27477,26278,32924
11458:24893,17800,658,9716,88509,86495,96636,84490,84484,79080
11462:120446,119825,117339,114131,35893,38570,92714,69177,70970,52871
11463:58,542,15,861,101,289,29,61,32,1511
11484:96002,542,1332,9165,39374,50967,90565,4904,17982,1196
11507:616,542,15,58,736,554,1196,508,654,518
11510:616,58,654,6,554,542,17,902,29,15
11511:76547,33229,18210,52469,5694,104694,116222,2520,58632,98937
11525:64510,64494,60394,60046,56264,41582,38576,36536,35237,24531
11529:76193,37343,74988,99472,21925,79066,114814,94746,93812,88316
11535:2265,11176,87631,8,654,302,16701,61,40067,19677
11537:83810,75721,45191,101304,6607,77977,38292,88939,40356,22713
11538:25683,36105,616,70375,58,542,29,42871,17,861
11540:63412,99909,116730,100124,106074,14869,86953,74679,19294,27250
11552:302,654,58,616,29,518,650,84,542,6
11554:10041,1352,3172,1527,2880,3107,4825,189,6434,8583
11558:52850,88139,87930,46049,45460,44607,41867,105147,72188,41257
11569:616,542,15,29,61,518,8,650,1196,554
11584:654,861,302,1196,542,15,564,17,8,101
11586:54994,118180,118760,36924,27716,58383,34287,66783,6324,76326
11603:616,49231,55475,654,58,33383,1630,4298,8015,9128
11606:654,58,15,542,84,101,61,518,650,289
11614:82416,101639,116056,9190,114325,21885,111966,73806,96259,57189
11616:48561,69923,77258,84087,87010,30930,16324,102685,100721,88357
11651:52256,50386,75905,97674,43338,44022,34765,65767,59543,25375
11657:43414,76822,58454,69783,47263,36785,20954,8975,83193,83502
11660:84,58,17,616,354,162,6,138,8,650
11670:1463,13171,64494,64510,63271,60996,75362,75906,60394,4782
11676:16404,8511,16286,6202,69120,2616,7211,71109,550,30033
11685:81216,24814,83651,87362,33493,2601,78052,106116,37664,100440
11699:17,302,654,76,616,58,8,866,84,29
11700:302,654,58,616,84,29,1102,8,138,76
11716:302,654,84,58,1102,354,616,29,8,301
11719:1023,616,95368,95397,30558,102385,110266,13219,117175,117319
11723:23386,8065,52522,30191,32931,37974,81818,118340,12794,89850
11738:56530,116512,25344,24262,1102,22351,8,30979,53805,60495
11749:13544,3423,69558,67537,63807,62371,62210,57482,52973,52646
11775:14708,76784,92714,35893,79073,113734,96436,39835,29357,68630
11781:58,616,654,17,542,15,29,861,84,1196
11788:68380,59347,91297,28788,55213,26464,20516,61121,31989,47985
11795:34359,23399,40472,81860,59975,45147,12856,29960,18765,44820
11799:17,302,654,76,616,58,8,866,84,29
11818:73294,2202,66680,29522,101442,100115,87155,80581,68630,59163
11825:70,29087,9878,86948,74432,67957,54119,47531,21659,138
11835:88556,29,58,5861,17,122822,114284,111844,100427,96689
11836:120947,110844,110250,104481,94940,86780,81258,80109,78781,67480
11838:33984,72813,35973,83519,65699,96616,61837,49645,57649,57418
11839:118323,105761,97455,94970,85617,84183,72022,52411,49696,12988
11843:121571,113462,107362,105348,104502,98823,98011,97333,80399,63472
11844:79048,33681,51436,23356,45690,41456,50230,115155,51654,116372
11847:77861,80012,34374,85926,32929,28732,13790,56580,67404,119876
11851:17,302,654,76,616,58,8,866,84,29
11856:13157,1888,41568,7211,3756,13613,16680,8667,13544,55285
11863:17,302,654,76,616,58,8,866,84,29
11864:17,302,654,76,616,58,8,866,84,29
11865:616,542,58,302,518,17,46177,15,29,84
11883:35382,13183,14797,11825,8364,225,17,302,654,76
11884:90885,63807,17734,123339,118923,99992,93366,90981,80815,57836
11885:1256,13881,4513,23373,13,29311,117308,235,38131,16465
11892:66718,35798,75498,14997,34898,84017,77863,28593,16283,60795
11893:51887,61623,113372,17555,102446,18883,46247,63771,60434,13782
11896:3732,80971,52734,22398,29101,33395,47849,50001,54212,61788
11910:48,899,6450,4420,4299,84,2935,6945,891,10511
11913:22148,16618,14466,11999,9543,6401,5285,50386,52256,56762
11922:654,616,302,29,86232,77457,72112,67358,7285,17
11928:616,58,8150,1196,32,3235,1578,409,1511,17
11929:654,542,29,650,518,84,15,8,736,289
11939:35177,73782,25366,64595,21406,33502,36323,36848,42791,44578
11956:654,616,542,518,8,15,84,650,29,861
11962:7000,53784,22367,51824,52973,69810,70151,70684,70769,71697
11968:96564,94574,93203,20334,4526,3381,35879,39834,15953,21053
11972:114960,110879,49844,50726,122092,16237,82167,36603,25468,63796
11979:104522,29892,33712,866,68630,65557,70393,43149,60293,74447
11983:89388,77386,56291,60164,40721,654,616,58,82564,3019
11988:616,654,58,302,542,15,29,32,1511,61
11990:20452,79005,110421,122719,47717,23393,105021,107724,18765,35032
11996:17,302,654,76,616,58,8,866,84,29
11999:98584,37118,43342,93623,105183,111391,30549,23042,120603,11260
12008:28436,23364,10346,34238,35315,115389,58541,115743,268,1511
12010:3196,10541,5111,27070,197,7160,15772,34560,5627,9253
12011:66293,111591,25996,86406,55725,54117,69310,83671,43151,85085
12027:3937,20405,302,58,616,654,17191,650,17,736
12028:654,542,15,84,6,650,101,861,1102,8
12037:616,654,302,15,61,162,17,1140,29,518
12047:116475,103381,48740,30856,68126,5655,21832,22346,9106,787
12050:654,616,28308,36715,47693,518,3734,17,27000,542
12067:26437,61623,17555,18883,51887,28996,4146,10302,28389,39062
12084:15,861,654,554,17,29,6,289,101,518
12094:984,2632,2642,1400,4877,5488,5557,22159,1230,463
12130:85936,39261,42210,42247,85565,82467,80206,79311,78607,77079
12170:564,650,302,616,17,654,58,736,138,190
12199:790,21813,42901,77382,24174,24141,88166,10567,3840,77819
12211:16658,10692,26437,1651,3043,59009,8783,6117,12093,10302
12213:33950,60295,13207,56131,65920,38975,83692,33167,95712,98780
12232:654,15,61,542,302,861,29,17,6,101
12234:59942,55282,92606,34425,64947,79966,99605,25107,17877,108918
12235:302,29,58,80300,81575,47482,85483,51261,4783,22286
12237:10291,30139,112377,109801,108904,107530,93414,82206,79435,67566
12239:29892,42143,44473,55789,58776,66151,74037,77308,77341,79414
12263:57147,44544,91688,95200,58913,60392,113096,5119,5079,53753
12268:6696,89008,65737,97072,94566,69038,79869,85289,102945,103770
12271:11989,31269,36104,23301,48956,57719,117574,104123,6917,68911
12272:10085,96681,37697,15752,1796,3256,66569,18421,83692,42053
12296:1187,48,4420,67870,899,6945,4101,28231,1119,14370
12310:17,518,654,15,32,302,1405,787,616,58
12327:70591,42715,36562,54539,3446,40924,2630,19537,35559,48384
12328:899,6945,1119,4299,14370,15242,10511,2935,17,84
12356:66003,86410,9871,10354,14166,19171,27464,88453,92741,102524
12360:302,654,16589,58,84,354,29054,107760,138,8
12364:101442,68630,57228,3382,5503,25556,73294,71485,26278,27477
12373:18168,47867,54757,58849,57734,115093,58654,23051,43086,12779
12375:65861,75280,84119,39233,47601,67765,63213,56781,69739,55045
12376:22218,76972,2549,26059,83828,13209,47388,39066,17920,72027
12379:42510,105134,24131,21762,22587,967,7377,75137,2698,49582
12406:53113,51333,47403,77390,2613,115273,102622,45629,39368,65344
12416:63306,66208,86926,87287,13679,88950,95382,86781,90388,57499
12428:17,302,654,76,616,58,8,866,84,29
12433:50025,90233,34869,27266,26273,24071,12985,11116,88503,122545
12443:3233,2115,27158,73294,6461,40386,75137,7739,12605,40764
12453:2162,875,1102,302,654,6450,354,1119,8,4299
12464:13832,696,225,7067,1684,2160,409,542,616,61
12467:75509,75086,58633,15055,87636,78398,29189,39992,61261,79842
12474:2082,106376,38774,67799,24046,77875,15047,11967,48007,58136
12480:17522,63885,98333,106504,45869,107354,107902,111081,68172,34965
